,objectId,marriageStatus,occupation,educationLevel,latitude,longitude,city,province,age,sex
111,Ci63wMsxe6,single,Ama de casa,someHighSchool,18.91487158836696,-70.74169484905036,Constanza,La Vega,37.0,female
112,Naa6wpiW3M,concubine,Comerciante,lessThanprimary,18.9166163,-70.7430358,Constanza,La Vega,60.0,female
113,k8Zrg7dmFc,concubine,Ama de casa,lessThanprimary,18.916626899999997,-70.74298309999999,Constanza,La Vega,37.0,female
114,M83eeOewNv,concubine,Ama de casa,primary,18.9166163,-70.7430358,Constanza,La Vega,21.0,female
115,KsOLgNQuX3,married,Ama de casa,lessThanprimary,18.915225891414014,-70.74199433445068,,La Vega,,female
116,wItOFZED2g,widow,Other,lessThanprimary,18.9166163,-70.7430358,Constanza,La Vega,69.0,male
117,i0VUDGYl3E,concubine,Other,primary,18.9166163,-70.7430358,Constanza,La Vega,63.0,female
118,LBWa7mzzOX,concubine,Ama de casa,someHighSchool,18.915351242775948,-70.74173483072849,Constanza,La Vega,27.0,female
119,FgDPCJNuRX,concubine,Ama de casa,lessThanprimary,18.9166163,-70.7430358,Constanza,La Vega,19.0,female
120,zt8OoPVWFL,widow,Ama de casa,lessThanprimary,18.91516002875009,-70.74171587849166,Constanza,La Vega,76.0,female
121,tRK2JzbS2J,concubine,Other,highschool,18.9166163,-70.7430358,Constanza,La Vega,26.0,male
122,AjXCMoYSci,concubine,Ama de casa,primary,18.9166163,-70.7430358,Constanza,La Vega,24.0,female
123,MD9CeK12ID,single,Other,lessThanprimary,18.91512598408698,-70.7415143609072,Constanza,La Vega,,female
124,wMg1n20exr,married,Estudiante,someCollege,18.9166163,-70.7430358,Constanza,La Vega,35.0,female
125,ACNAnztguw,widow,Ninguna,lessThanprimary,18.91512899404901,-70.74147364505096,Constanza,La Vega,77.0,male
126,Z56E8juwwv,concubine,Ama de casa,lessThanprimary,18.9166163,-70.7430358,Constanza,La Vega,54.0,female
127,DHu2KTeEBj,single,Ama de casa,lessThanprimary,18.91488089227948,-70.74208091951044,Constanza,La Vega,58.0,female
128,B9rhD1wGDN,widow,Ama de casa,lessThanprimary,18.9166163,-70.7430358,Constanza,La Vega,86.0,female
129,Tzs8ArJR0u,concubine,Ama de casa,someHighSchool,18.9166163,-70.7430358,Constanza,La Vega,58.0,female
130,ooMCJ7JSJ0,widow,Ama de casa,lessThanprimary,18.915191274153923,-70.74158429174753,Constanza,La Vega,67.0,female
131,x3k6HmR13P,,Other,,18.908000919664854,-70.73899492727486,,,,female
132,dwQTBlqw8R,,Other,,18.907934498475747,-70.73904024521238,,,,female
133,lvZUG1CyIz,married,Other,someCollege,18.9166163,-70.7430358,Constanza,La Vega,60.0,male
134,rnNw8AxEix,single,Ama de casa,primary,18.9104841,-70.74765009999999,Constanza,La Vega,40.0,female
135,AWtXmwTGa9,widow,Ama de casa,primary,18.915132487353887,-70.74147546170612,Constanza,La Vega,64.0,female
136,YBLTPHNqsH,concubine,Other,lessThanprimary,18.915163404325874,-70.74162561453015,Constanza,La Vega,59.0,male
137,jTRfVVHAHN,single,Other,lessThanprimary,18.915447425114838,-70.74173416017624,Constanza,La Vega,70.0,male
138,znX6B0Q8b5,single,Ama de casa,college,18.91553656665507,-70.7418601401809,Constanza,La Vega,28.0,female
139,mr2QErRyOM,married,Other,someHighSchool,18.91573584640297,-70.74194806634517,Constanza,La Vega,41.0,male
140,TZLbc8HOO9,widow,Ama de casa,lessThanprimary,18.91589225271616,-70.74179727590713,Constanza,La Vega,94.0,female
141,0KnEhDX7mk,married,Ama de casa,lessThanprimary,18.91552182464666,-70.74113779658728,Constanza,La Vega,54.0,female
142,3GW1E8tsqh,single,Other,highschool,18.905222100000003,-70.74934240000002,Constanza,La Vega,32.0,female
143,RajJ65fc9S,single,Other,highschool,18.915659442781926,-70.74131262247687,Constanza,La Vega,62.0,female
144,O7iYx90krp,married,Ama de casa,highschool,18.9063185,-70.7501045,Constanza,La Vega,34.0,female
145,KccFyIxQJC,single,Ama de casa,someHighSchool,18.915332664146003,-70.74057986561746,Constanza,La Vega,23.0,female
146,SAEiO6tSlJ,concubine,Other,lessThanprimary,18.903186899999998,-70.7482554,Constanza,La Vega,41.0,female
147,B1wK5USeq7,married,Ama de casa,highschool,18.9063254,-70.7499999,Constanza,La Vega,27.0,female
148,ZFpDoGdloT,single,Other,lessThanprimary,18.4942611,-69.92693100000001,Constanza,La Vega,44.0,female
149,a620rmUGMA,single,Ama de casa,lessThanprimary,18.901897827180946,-70.75766371569667,Constanza,La Vega,45.0,female
150,GEoANM3n9Y,single,Other,lessThanprimary,18.9065896,-70.7511702,Constanza,La Vega,44.0,female
151,APd9DjCZZ8,married,Ninguna,college,18.901333976554593,-70.75776329270634,Constanza,La Vega,30.0,female
152,SDsK4BRlDe,concubine,Other,lessThanprimary,18.905383899999997,-70.7503339,Constanza,La Vega,47.0,male
153,RQ5aRGHKXu,widow,Ama de casa,primary,18.905186399999998,-70.7505792,Tireo,La Vega,72.0,female
154,7bF6YFxuIz,,Ama de casa,primary,18.901360411377247,-70.75742881420675,Constanza,La Vega,61.0,female
155,neoEkosSeM,single,Ninguna,highschool,18.901163656282147,-70.75772171846661,Constanza,La Vega,29.0,female
156,DQN82bQNPI,single,Ama de casa,primary,18.905282800000002,-70.750225,Constanza,La Vega,28.0,female
157,FZwlRTaK8F,single,Ama de casa,highschool,18.901692219096144,-70.7582631894115,Constanza,La Vega,27.0,female
158,eLmW6jI7S6,married,Ama de casa,lessThanprimary,18.90154867900433,-70.75813771232102,Constanza,La Vega,66.0,female
159,GjKPHAIKVP,single,Ama de casa,primary,18.901428356784304,-70.75825111947094,Constanza,La Vega,44.0,female
160,evWujevNc6,,Other,,18.907988746668124,-70.73902496143313,,,,female
161,FEIHDFe1or,single,Other,,18.9012473076758,-70.75830769731732,Constanza,La Vega,44.0,female
162,UZ6q1Bjktz,concubine,Ama de casa,college,18.901581703702828,-70.75860793708894,,La Vega,26.0,female
163,Gl5VvFzJaD,single,Other,college,18.901613806391975,-70.758956959537,Constanza,La Vega,2.0,female
165,nYGqujwrX6,married,Other,college,18.9106198,-70.7478837,Constanza,La Vega,50.0,male
166,Q7Z9KVJb70,single,Ama de casa,highschool,18.901984998973926,-70.75919936417672,Constanza,La Vega,2.0,female
167,OCdBbUeEwN,single,Ninguna,highschool,18.902024393918836,-70.7593422756258,Constanza,La Vega,28.0,female
168,0FfwWMlQ8z,married,Other,college,18.9109359,-70.7475121,Constanza,La Vega,50.0,male
169,DFwdvyWcGG,single,Other,lessThanprimary,18.905383899999997,-70.7503339,Constanza,La Vega,55.0,male
170,qe7QtNWbPu,single,Other,primary,18.9053547,-70.75039790000001,Constanza,La Vega,33.0,female
171,8SbJkpm1HS,concubine,Other,someHighSchool,18.9052203,-70.7505523,Constanza,La Vega,24.0,female
172,Or5K0WKPm3,single,Ama de casa,college,18.9051807,-70.75059159999999,Constanza,La Vega,27.0,female
173,94Syqn5HDk,widow,Other,primary,18.9100311,-70.74780600000001,Constanza,La Vega,65.0,female
174,0R4Dn7PLkT,concubine,Ama de casa,lessThanprimary,18.905186399999998,-70.7505792,Constanza,La Vega,60.0,female
175,bpoy1ufQmf,single,Ama de casa,lessThanprimary,18.905186399999998,-70.7505792,Constanza,La Vega,,female
176,32I2xXzbqv,married,Other,college,18.9061132,-70.7489988,Constanza,La Vega,42.0,male
177,podEmwBg6G,single,Ama de casa,lessThanprimary,18.903121626953503,-70.7587362640265,Constanza,La Vega,57.0,female
178,5Tv47EWCwt,concubine,Ama de casa,lessThanprimary,18.9051843,-70.750551,Constanza,La Vega,53.0,female
179,4UPAxCvTvX,concubine,Ama de casa,lessThanprimary,18.9051984,-70.7503235,Constanza,La Vega,25.0,female
180,PXysyewzgq,single,Ninguna,lessThanprimary,18.903121626953503,-70.7587362640265,Constanza,La Vega,50.0,female
181,yHNjIAUHfq,single,Other,someHighSchool,18.9107017,-70.7474691,Constanza,La Vega,22.0,male
182,keG3GZFJkj,single,Other,highschool,18.9107375,-70.74754329999999,Constanza,La Vega,22.0,male
183,uUHbPLGrg1,single,Ama de casa,highschool,18.905186399999998,-70.7505792,Constanza,La Vega,21.0,female
184,IBF2UwJoY7,concubine,Ama de casa,someHighSchool,18.905186399999998,-70.7505792,Constanza,La Vega,21.0,female
185,n6ASC51Rc3,single,Estudiante,college,18.90322365707533,-70.75706469634258,Constanza,La Vega,24.0,female
186,YF34QH25ez,widow,Ama de casa,lessThanprimary,18.905186399999998,-70.7505792,Constanza,La Vega,,female
187,fKFtPmH62L,,Ama de casa,highschool,18.905186399999998,-70.7505792,Constanza,La Vega,24.0,female
188,zPTiefSghK,widow,Other,lessThanprimary,18.906026999999998,-70.7508753,Constanza,La Vega,,female
189,dSwjnmLhTM,,Agriculture,lessThanprimary,18.905186399999998,-70.7505792,Constanza,La Vega,54.0,female
190,Vbq0GTl5e0,concubine,Ama de casa,lessThanprimary,18.905186399999998,-70.7505792,Constanza,La Vega,48.0,female
191,EgeOrfRAzO,single,Ama de casa,lessThanprimary,18.912741118128327,-70.74441360316308,Constanza,La Vega,67.0,female
192,yiyJX4Ez4E,single,Ama de casa,college,18.91277954915437,-70.7444472145948,Constanza,La Vega,43.0,female
193,cx89qDZowO,concubine,Other,college,18.9163858,-70.74314229999999,Constanza,La Vega,37.0,female
194,ctAgZpcOZ7,single,Comerciante,lessThanprimary,18.9127534,-70.7451146,Constanza,La Vega,72.0,male
195,v1WRHN7pC1,single,Other,someHighSchool,18.9163858,-70.74314229999999,Constanza,La Vega,36.0,male
196,YZfZ5NjwrE,married,Other,college,18.9142132,-70.74156500000001,Constanza,La Vega,30.0,female
198,chqazonkeq,married,Other,lessThanprimary,18.903153645823622,-70.75869167230162,Constanza,La Vega,61.0,female
199,0hNxC1wCOK,married,Ninguna,lessThanprimary,18.903153645823622,-70.75869167230162,Constanza,La Vega,45.0,female
200,HYYhzdpTkN,concubine,Ama de casa,primary,18.905531547167712,-70.74850497630135,Constanza,La Vega,50.0,female
201,fxoTnUUTfS,married,Ama de casa,lessThanprimary,18.903375147528827,-70.7579307085742,Constanza,La Vega,45.0,female
202,6NTez2OazB,concubine,Other,lessThanprimary,18.90364856438206,-70.7578750994178,Constanza,La Vega,55.0,female
203,EcZgpHXlpN,single,Ama de casa,primary,18.90364856438206,-70.7578750994178,Constanza,La Vega,62.0,female
204,37HmEJqGDb,married,Other,college,18.905531538015765,-70.74850507305,Constanza,La Vega,2.0,female
205,KD4ggf7ErJ,single,Other,highschool,18.905431717150968,-70.74878042848957,Constanza,La Vega,26.0,male
206,51C0mdJ9Zk,concubine,Ama de casa,primary,18.90205486213686,-70.75862931094203,Constanza,La Vega,67.0,female
207,R4SSTHwDXI,married,Ninguna,lessThanprimary,18.90205486213686,-70.75862931094203,Constanza,La Vega,,male
208,NUs2IAEypI,single,Ama de casa,highschool,18.90258882228799,-70.75878875978698,Constanza,La Vega,28.0,female
209,YZmxsG08CL,,Other,lessThanprimary,18.902585771883746,-70.7587619126502,Constanza,La Vega,,female
210,UnqsTjlLKx,single,Ama de casa,lessThanprimary,18.902585771883746,-70.7587619126502,Constanza,La Vega,,female
211,4UN56rfOMW,single,Ninguna,lessThanprimary,18.902585771883746,-70.7587619126502,Constanza,La Vega,46.0,female
213,YY5pwmiFEh,married,Ama de casa,highschool,18.9488775,-70.68603420000001,Tireo,La Vega,44.0,female
214,8WdGLnzSA1,married,Ama de casa,primary,18.9488775,-70.68603420000001,Tireo,La Vega,,female
215,2xoBEEBRNY,single,Other,highschool,18.9134683,-70.7452783,Constanza,La Vega,21.0,female
216,wz9GWenAFh,single,Agriculture,primary,18.9488775,-70.68603420000001,Tireo,La Vega,49.0,male
217,v9o66WwNVu,single,Other,highschool,18.913107999999998,-70.7449165,Constanza,La Vega,49.0,male
218,0XMIDfH8P1,married,Other,someHighSchool,18.9488775,-70.68603420000001,Tireo,La Vega,68.0,male
219,hedb8FBtgj,single,Ama de casa,lessThanprimary,18.9135025,-70.74517850000001,Constanza,La Vega,64.0,female
220,jDk5dQopUC,concubine,Ama de casa,someHighSchool,18.913134397025143,-70.7451790385607,Constanza,,43.0,female
221,qc0uNideWS,,Ama de casa,lessThanprimary,18.912588986585764,-70.74507895863685,Constanza,La Vega,27.0,female
222,C2fzmVTTgC,single,Other,highschool,18.9142132,-70.74156500000001,Constanza,La Vega,51.0,male
223,EHZ2ZkhET8,married,Comerciante,someHighSchool,18.948602899999997,-70.68642729999999,Tireo,La Vega,68.0,male
224,Fw263aKd5O,married,Other,primary,18.9151404,-70.74240999999999,Constanza,La Vega,,male
225,EtIFTBgZPA,single,Ama de casa,primary,18.9145125,-70.7430261,Constanza,La Vega,43.0,female
226,Wsgxutynas,single,Other,highschool,18.9144205,-70.7427755,Constanza,La Vega,45.0,female
227,ijUdAzhpCe,married,Other,highschool,18.9143581,-70.7428573,Constanza,La Vega,,male
228,gd910u1tKZ,married,Other,highschool,18.915157100000002,-70.74238840000001,Constanza,La Vega,56.0,male
229,KMep8agx61,single,Other,college,18.9154792,-70.7420501,Constanza,La Vega,59.0,male
230,DDiPRcC73G,married,Other,college,18.915967600000002,-70.74217209999999,Constanza,La Vega,55.0,female
231,X4gm8UiH9J,single,Other,someHighSchool,18.9109359,-70.7475121,Constanza,La Vega,20.0,male
232,ZaBuUzMf4e,married,Other,college,18.9008483,-70.7397066,Constanza,La Vega,26.0,female
233,mkgfUj0Kfs,single,Ama de casa,lessThanprimary,18.910466500000002,-70.7476588,Constanza,La Vega,46.0,female
234,O26y5UQTtx,single,Ama de casa,lessThanprimary,18.9109359,-70.7475121,Constanza,La Vega,46.0,female
235,s6g6lAatce,single,Other,someHighSchool,18.9109359,-70.7475121,Constanza,La Vega,46.0,female
237,joA3FpZUFm,married,Other,someHighSchool,18.907587019186927,-70.73907041983047,,La Vega,7.0,female
238,PZ4Ndf5NOH,,Other,,18.90792832990035,-70.73906312292824,,,,male
239,iI7bZdQY9W,,Other,,18.9079437021668,-70.73904635405961,,,,female
241,sn4reokzYU,,Other,,18.482877665474803,-69.92948207918282,,,,female
246,tFt6s0F1wM,concubine,Other,someCollege,19.473153957368524,-70.71800658768467,Santiago,Santiago,45.0,female
248,UKZTtutBjC,concubine,Ninguna,lessThanprimary,18.902311222645363,-70.75930095284316,La Vega,Constanza,48.0,female
249,4ugIyaG340,concubine,Other,someHighSchool,18.901922889071425,-70.75990344404312,Constanza,La Vega,48.0,female
250,JdM7v7vcxi,married,Ama de casa,highschool,18.9489087,-70.6861588,Tireo,La Vega,27.0,female
251,YDAoFcHA1Y,concubine,Agriculture,lessThanprimary,18.902442845416218,-70.75838432098797,Constanza,La Vega,66.0,male
252,830aOQCTgZ,concubine,Ama de casa,lessThanprimary,18.901965511049053,-70.75943456037972,Constanza,La Vega,2.0,female
253,DcNcrFI6Aa,single,Other,lessThanprimary,18.90195926653119,-70.75958501554166,Constanza,La Vega,,male
254,0ABojeui4H,single,Other,highschool,18.9110188,-70.74760450000001,Constanza,La Vega,21.0,female
255,L8WZCfSfGp,single,Other,someHighSchool,18.910484399999998,-70.7477207,Constanza,La Vega,22.0,female
256,wtKCes5yFM,married,Ama de casa,lessThanprimary,18.9108992,-70.7475735,Constanza,La Vega,54.0,female
257,2H4TYUo6aK,single,Ama de casa,lessThanprimary,18.910449800000002,-70.7476646,Constanza,La Vega,49.0,female
258,waLKHu6hTv,married,Ama de casa,highschool,18.9489087,-70.6861588,Tireo,La Vega,48.0,female
259,9VdOKGWkR2,single,Ama de casa,highschool,18.910146700000002,-70.7478088,Constanza,La Vega,29.0,female
260,7IkIXGpPeG,married,Ama de casa,primary,18.910041844916385,-70.74785808766362,Constanza,La Vega,57.0,female
261,40AWZJpsVF,single,Ama de casa,lessThanprimary,18.9101402,-70.7477942,Constanza,La Vega,25.0,female
262,dQdl8a6LqM,married,Ama de casa,primary,18.9489087,-70.6861588,Tireo,La Vega,39.0,female
263,fYDc9VS7Su,married,Ama de casa,lessThanprimary,18.9472111,-70.6812252,Tireo,La Vega,26.0,female
264,bY5jysdh2c,single,Other,primary,18.9489087,-70.6861588,Tireo,La Vega,59.0,male
265,HfIchzOysE,single,Agriculture,primary,18.9472111,-70.6812252,Tireo,La Vega,,male
266,DKk2YZodCT,single,Ama de casa,lessThanprimary,18.9489087,-70.6861588,Tireo,La Vega,56.0,female
267,TnPbt5VF9r,married,Agriculture,primary,18.9472111,-70.6812252,Tireo,La Vega,51.0,male
268,09adCfNa0B,married,Ama de casa,lessThanprimary,18.9489087,-70.6861588,Tireo,La Vega,,female
269,5qrfFKSFQR,single,Other,lessThanprimary,18.932548699999998,-70.6799009,Tireo,La Vega,37.0,female
270,0RfMgTjZY4,single,Other,highschool,18.91100640502414,-70.74721653184365,Constanza,La Vega,19.0,female
271,c3hFsWRZik,married,Agriculture,lessThanprimary,18.9489087,-70.6861588,Tireo,La Vega,23.0,male
272,fcAmLq6kwA,married,Ama de casa,highschool,18.9165784,-70.7431051,Constanza,La Vega,28.0,female
273,MKI2cfqyXO,concubine,Other,lessThanprimary,18.9165784,-70.7431051,Constanza,La Vega,38.0,female
274,1TCEu9jfef,concubine,Ama de casa,lessThanprimary,18.9165784,-70.7431051,Constanza,La Vega,66.0,female
275,pBqkadMJjs,concubine,Ama de casa,primary,18.9165784,-70.7431051,Constanza,La Vega,43.0,female
276,H8Yt8qVaa5,married,Ama de casa,highschool,18.9472111,-70.6812252,Tireo,La Vega,24.0,female
277,AZOorQNq23,single,Agriculture,highschool,18.932548699999998,-70.6799009,Tireo,La Vega,21.0,male
278,kkG1WOHI9o,married,Other,lessThanprimary,18.9489087,-70.6861588,Tireo,La Vega,54.0,male
279,oj584wMIUX,single,Ama de casa,lessThanprimary,18.9165784,-70.7431051,Constanza,La Vega,75.0,female
280,C0oR9ZkOWL,concubine,Ama de casa,highschool,18.9165784,-70.7431051,Constanza,La Vega,20.0,female
281,PwCkHNSGYC,single,Other,college,18.9126268,-70.7447887,Constanza,La Vega,28.0,female
282,GzlHYKDUDf,concubine,Other,lessThanprimary,18.9165784,-70.7431051,Constanza,La Vega,57.0,male
283,ktsKG5r26s,single,Other,someHighSchool,18.9126245,-70.7447883,Constanza,La Vega,24.0,female
284,1CHjRZV47R,single,Ama de casa,someHighSchool,18.9165784,-70.7431051,Constanza,La Vega,49.0,female
285,ayMxiipq1X,single,Agriculture,lessThanprimary,18.913106699999997,-70.74597929999999,Constanza,La Vega,80.0,male
286,hGe5uMZoaQ,single,Agriculture,lessThanprimary,18.913106699999997,-70.74597929999999,Constanza,La Vega,35.0,male
288,AHZvZSVQvW,concubine,Ama de casa,lessThanprimary,18.9032266,-70.7486271,Constanza,La Vega,52.0,female
289,W9hxvUnwvx,concubine,Ama de casa,highschool,18.907398899999997,-70.745723,Constanza,La Vega,34.0,female
290,BjiBL32dsu,single,Other,someCollege,18.9043715,-70.7460253,Constanza,La Vega,26.0,female
291,MA4atykfE4,concubine,Ama de casa,primary,18.907398899999997,-70.745723,Constanza,La Vega,45.0,female
292,BoiuNZENGT,concubine,Estudiante,someHighSchool,18.9075366,-70.7489988,Constanza,La Vega,20.0,female
293,sWEZNgUPSu,single,Other,lessThanprimary,18.907398899999997,-70.745723,Constanza,La Vega,68.0,male
294,QZOxP4qP3h,single,Estudiante,highschool,18.906192800000003,-70.7497422,Constanza,La Vega,20.0,female
295,GxnMlw0OoY,married,Agriculture,someHighSchool,18.9489117,-70.68616949999999,Tireo,La Vega,47.0,male
296,s7GYrpHOuG,single,Other,college,18.9489117,-70.68616949999999,Tireo,La Vega,23.0,female
297,Helxx37jFi,married,Other,lessThanprimary,18.9489117,-70.68616949999999,Tireo,La Vega,64.0,male
298,FVoLps5S5B,married,Ama de casa,primary,18.9489117,-70.68616949999999,Tireo,La Vega,47.0,female
299,dzkEclDkh9,single,Ama de casa,,18.909226921404628,-70.76076745062204,Constanza,La Vega,66.0,female
300,8b3ftiBQQR,concubine,Ninguna,lessThanprimary,18.90887886287543,-70.76028071350488,Constanza,La Vega,29.0,female
301,8V1XkLIt84,concubine,Ninguna,lessThanprimary,18.90887886287543,-70.76028071350488,Constanza,La Vega,26.0,female
302,fxMYP1aRV2,concubine,Other,lessThanprimary,18.909226669947525,-70.76066787361238,Constanza,La Vega,38.0,male
303,eQYOMVhcN4,married,Agriculture,primary,18.909065150673413,-70.7601150032792,Constanza,La Vega,47.0,female
304,b7k7Vm2eBK,widow,Ama de casa,lessThanprimary,18.90822193121436,-70.75999807572994,Constanza,La Vega,2.0,female
305,O5vsH3PWuZ,single,Ama de casa,someHighSchool,18.912090600000003,-70.744425,Constanza,La Vega,46.0,female
306,bxiKicM91y,single,Estudiante,college,18.9122126,-70.74434620000001,Constanza,La Vega,25.0,male
307,TeRvOjWBy2,single,Other,lessThanprimary,18.912156399999997,-70.7443714,Constanza,La Vega,44.0,male
308,nYh1tD65Th,single,Other,highschool,18.910517000000002,-70.7476588,Constanza,La Vega,21.0,female
309,Ie58XEUzKM,single,Other,highschool,18.9105155,-70.74766059999999,Constanza,La Vega,23.0,female
310,sGZ4Gjg7Dz,married,Other,lessThanprimary,18.9105921,-70.747598,Constanza,La Vega,48.0,male
311,X8DXOpmRo3,single,Other,college,18.9104813,-70.7476639,Constanza,La Vega,27.0,female
312,mG1XyWbAt1,married,Other,college,18.910573,-70.7476,Constanza,La Vega,42.0,male
313,VJuSudfVtA,married,Other,highschool,18.9105737,-70.74759920000001,Constanza,La Vega,37.0,male
314,5yeb4Ce10a,married,Ama de casa,college,18.9105729,-70.74758299999999,Constanza,La Vega,27.0,female
315,DNIy9S2BHJ,single,Other,college,18.9105736,-70.7475964,Constanza,La Vega,46.0,female
316,N52tmEkn61,single,Other,highschool,18.910579100000003,-70.7475964,Constanza,La Vega,35.0,female
317,aEFDOaT4rI,single,Other,primary,18.9105182,-70.7476582,Constanza,La Vega,52.0,female
318,cbyEWNx4OY,concubine,Other,college,18.907978440411455,-70.73899110643094,Constanza,La Vega,28.0,male
319,GPisAoDZkx,single,Other,someHighSchool,18.9149939,-70.7455016,Constanza,La Vega,39.0,female
320,NM8Wncl46b,single,Ama de casa,primary,18.913127,-70.7459807,Constanza,La Vega,46.0,female
321,w1a4c1PGjC,single,Estudiante,someHighSchool,18.9136134,-70.74223620000001,Constanza,La Vega,38.0,male
322,pBglZ2gAlR,single,Other,someHighSchool,18.9136134,-70.74223620000001,Constanza,La Vega,49.0,female
323,FgWJOwkwYy,married,Other,primary,18.9135943,-70.7421539,Constanza,La Vega,71.0,female
324,Bp7fiBKLVS,married,Other,lessThanprimary,18.913587,-70.7421193,Constanza,La Vega,84.0,male
325,8B9abDxLXH,married,Other,lessThanprimary,18.90686360189589,-70.76027300215397,Constanza,La Vega,22.0,female
326,rvEkuNmueR,single,Ama de casa,primary,18.90760728625479,-70.76008558279905,Constanza,,2.0,female
327,bfl6L3UY7c,concubine,Agriculture,lessThanprimary,18.907613069767976,-70.76012665412459,Constanza,La Vega,2.0,female
328,Fw5iXAKh9l,single,Other,someHighSchool,18.908203910122534,-70.75989028445515,Constanza,La Vega,25.0,female
329,3kJBPRchH1,single,Ama de casa,lessThanprimary,18.90837925953689,-70.76001618064079,Constanza,La Vega,40.0,female
330,Xx3gF1wX7c,concubine,Ama de casa,highschool,18.908603098261086,-70.75992012403044,Constanza,La Vega,29.0,female
331,raIIwIKh21,concubine,Other,lessThanprimary,18.90863025562736,-70.75975156395765,Constanza,La Vega,32.0,female
332,XHbvC85I0S,concubine,Agriculture,lessThanprimary,18.90863025562736,-70.75975156395765,Constanza,La Vega,45.0,male
333,p3c3VQtLpm,single,Other,lessThanprimary,18.90872132500532,-70.76003545901808,Constanza,La Vega,31.0,male
334,1fIa06UdbP,single,Ama de casa,lessThanprimary,18.90872132500532,-70.76003545901808,Constanza,La Vega,32.0,female
335,5VPK3c1mYD,married,Other,college,18.907920193247442,-70.73904349395515,,,16.0,male
336,NcuiqDZt7g,single,Ama de casa,primary,18.913557083817448,-70.74514389318462,Constanza,,50.0,female
337,bJ7W9LqSj2,single,Other,lessThanprimary,18.913263995479905,-70.74511235820509,Constanza,La Vega,4.0,female
338,QO68sYuSWi,single,Other,highschool,18.91326409522689,-70.74511232450564,Constanza,La Vega,27.0,male
339,nH8sLzfJS9,widow,Ama de casa,lessThanprimary,18.91312111481113,-70.74507633848603,Constanza,La Vega,82.0,female
340,lePCqR2USz,married,Other,someHighSchool,18.9129791641784,-70.7450246439043,Constanza,La Vega,55.0,female
341,kxHbAh9IZF,concubine,Other,primary,18.912802306021486,-70.7451181859437,Constanza,La Vega,55.0,female
342,lrcpk7GHyX,concubine,Other,primary,18.91278244091097,-70.74530753313633,Constanza,La Vega,67.0,male
343,ao66iABlET,single,Other,lessThanprimary,18.912847484479574,-70.74521223089727,Constanza,La Vega,6.0,female
344,ZFBLSWfIFe,concubine,Ama de casa,primary,18.912889310176407,-70.74517434469495,Constanza,La Vega,45.0,female
345,U3MwzqYMIr,single,Other,someHighSchool,18.903150859999997,-70.74980869999997,Constanza,La Vega,49.0,male
346,MgjzHXQ6Os,single,Other,primary,18.903150859999997,-70.74980869999997,Constanza,La Vega,59.0,female
347,vhsTeLMesT,concubine,Other,primary,18.913157489168373,-70.74499061337741,Constanza,La Vega,43.0,male
348,pV0ADYm16v,widow,Other,lessThanprimary,18.913157489168373,-70.74499061337741,Constanza,La Vega,62.0,female
349,pay8Cc2Mdx,single,Other,lessThanprimary,18.913252013394075,-70.7451198547564,Constanza,La Vega,5.0,male
350,YDVl6oCBPA,married,Ama de casa,primary,18.913500807570042,-70.74505341892636,Constanza,La Vega,57.0,female
351,MVRxbO3WmP,married,Other,primary,18.91325618207691,-70.74511735106495,Constanza,La Vega,59.0,male
352,X0GVmjPr81,single,Other,lessThanprimary,18.913257647265606,-70.74511642849977,Constanza,La Vega,64.0,female
353,leDXFxxLHF,single,Other,primary,18.913252984618694,-70.745119394942,Constanza,La Vega,60.0,female
354,uaXBXDxNE7,single,Other,primary,18.91324218688214,-70.7451262669256,Constanza,La Vega,61.0,male
355,AxZ8iGddGf,widow,Ama de casa,lessThanprimary,18.913264836656822,-70.74511185343263,Constanza,La Vega,84.0,female
356,3ucXGeXbU9,single,Estudiante,someHighSchool,18.91326464318048,-70.74511197506878,Constanza,La Vega,16.0,female
357,VdbQD5aXjX,,Ama de casa,lessThanprimary,18.913264856005718,-70.7451118411197,Constanza,La Vega,64.0,female
358,VCkBl1JSD6,single,Estudiante,someCollege,18.91324109782585,-70.74512695996142,Constanza,La Vega,33.0,male
359,iSStg7UktH,single,Estudiante,primary,18.913251044550844,-70.7451206302273,Constanza,La Vega,7.0,male
360,kWUyyVJYjj,single,Other,lessThanprimary,18.91324228125493,-70.74512620687018,Constanza,La Vega,32.0,female
361,x4ekRSZrNr,single,Ama de casa,lessThanprimary,18.91326169819181,-70.74511385063764,Constanza,La Vega,46.0,female
362,19n2jZVxNZ,married,Other,lessThanprimary,18.949007,-70.6862614,Tireo,La Vega,51.0,female
363,L53juF76fd,married,Other,someHighSchool,18.9427157,-70.67840229999999,Tireo,La Vega,41.0,female
364,TJ9DKcCAAc,married,Other,highschool,18.942795899999997,-70.678321,Tireo,La Vega,45.0,female
365,nIbE6BaaGb,married,Ama de casa,highschool,18.9424279,-70.67841390000001,Tireo,La Vega,27.0,female
366,iljWFsByp0,married,Ama de casa,lessThanprimary,18.942795899999997,-70.678321,Tireo,La Vega,47.0,female
367,rq3ubmHvbm,married,Ama de casa,primary,18.9427977,-70.6783175,Tireo,La Vega,34.0,female
368,NoaP0HmIqp,single,Other,primary,18.942731600000002,-70.67839359999999,Tireo,La Vega,37.0,female
369,SWmA2RFFBm,married,Other,highschool,18.942861800000003,-70.678623,Tireo,La Vega,63.0,male
