objectId,yearsLivedinthecommunity,yearsLivedinThisHouse,waterAccess,typeofWaterdoyoudrink,latrineAccess,clinicAccess,conditionoFloorinyourhouse,conditionoRoofinyourhouse,medicalproblemswheredoyougo,dentalproblemswheredoyougo,biggestproblemofcommunity,timesperweektrashcollected,wheretrashleftbetweenpickups,numberofIndividualsLivingintheHouse,numberofChildrenLivinginHouseUndertheAgeof5,houseownership,bathroomAccess,stoveType
m4iq3HorFL,moreThan10,moreThan10,Never,bottled,,Y,cementWorking,working,Other Hospital,Other Hospital,Water,1,outside house,5,1,owned,Y,stoveTop
KlHII6YMI0,moreThan10,3_4,Never,bottled,,N,cementWorking,working,Other,Other,Water,2,outside house,4,0,owned,Y,stoveTop
JOXnuMrHQb,moreThan10,moreThan10,Never,bottled,,N,cementWorking,working,Other Hospital,Other Hospital,Water,2,outside house,4,0,owned,Y,stoveTop
JOXnuMrHQb,,,Never,bottled,,N,,,Other Hospital,Other Hospital,Other,2,outside house,5,1,,Y,
08gRF3X9m2,1_2,lessThan1,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,outside house,5,0,rented,Y,stoveTop
IMc9w3hIt9,moreThan10,moreThan10,Never,bottled,,N,cementWorking,working,Other,Other,Water,2,outside house,3,0,owned,Y,stoveTop
sigrdsLV9I,moreThan10,moreThan10,Never,bottled,,N,cementWorking,working,Other,Other,Water,2,outside house,4,0,owned,Y,stoveTop
LCGax5CSgY,moreThan10,moreThan10,2-3AWeek,tap,,N,cementWorking,poor,Other Hospital,Other,Water,3,other,4,1,owned,Y,stoveTop
GEFdgF7dTC,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Clinic,Other Hospital,Water,1,outside house,2,0,owned,Y,stoveTop
4CNXiUnmbq,moreThan10,3_4,2-3AWeek,bottled,,Y,cementWorking,working,Clinic,Clinic,Other,1,outside house,5,2,rented,Y,stoveTop
vf5acW3Q1z,1_2,1_2,Never,bottled,,N,cementWorking,working,Other Hospital,Other Hospital,Water,2,outside house,4,0,rented,Y,stoveTop
zm9Qzo9mCT,moreThan10,moreThan10,2-3AWeek,bottled,,N,cementWorking,working,Other,Other,Water,2,other,4,2,owned,Y,stoveTop
WaphBk8zG3,1_2,1_2,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Clinic,Other,1,outside house,3,1,owned,Y,stoveTop
GgdMB2TgAY,moreThan10,moreThan10,2-3AWeek,tap,,N,cementWorking,working,Other Hospital,Other,Water,2,other,4,1,owned,Y,stoveTop
hMjYc80CDH,moreThan10,5_10,Never,bottled,,N,cementWorking,working,Other,Other,Water,2,outside house,4,0,owned,Y,stoveTop
V835pqjyO3,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Other Hospital,Water,2,outside house,5,5,owned,Y,stoveTop
hMjYc80CDH,,,,,,,,,Other,Other,Other,0,other,4,1,,,
FKlXp5ILDo,5_10,5_10,2-3AWeek,bottled,,N,cementWorking,working,Other Hospital,Other,Other,2,other,3,2,owned,Y,stoveTop
3hVAuNVgHv,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Water,2,outside house,4,1,owned,Y,stoveTop
O5mYk7kDZi,moreThan10,moreThan10,2-3AWeek,bottled,,N,cementWorking,working,Other,Other,Other,2,other,2,0,owned,Y,stoveTop
O5mYk7kDZi,moreThan10,moreThan10,2-3AWeek,bottled,,N,cementWorking,working,Other,Other,Other,2,other,2,0,owned,Y,stoveTop
HWq0lkUoj9,moreThan10,1_2,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Other,Other,2,outside house,5,0,owned,Y,stoveTop
0d06ybz8Ac,moreThan10,moreThan10,Never,bottled,,N,cementWorking,working,Other Hospital,Other Hospital,Water,2,outside house,2,0,owned,Y,stoveTop
lkQMGTNivs,moreThan10,lessThan1,2-3AWeek,bottled,,N,cementWorking,working,Other Hospital,Clinic,Roads,2,outside house,1,0,owned,Y,stoveTop
zhmgWC4o5z,moreThan10,moreThan10,Never,bottled,,N,cementWorking,poor,Other Hospital,Other Hospital,Water,2,outside house,2,0,owned,Y,stoveTop
fLIjKDO5YP,lessThan1,lessThan1,everyday,,N,N,cementPoor,working,Other Hospital,Other Hospital,Garbage,1,outside house,4,1,rented,N,cementStove-Ventilation
fLIjKDO5YP,lessThan1,lessThan1,everyday,,N,N,cementPoor,working,Other Hospital,Other Hospital,Garbage,1,outside house,4,1,rented,N,cementStove-Ventilation
vdGo9TDz0H,5_10,5_10,2-3AWeek,bottled,N,N,cementPoor,poor,Other,Other,Water,0,burned,3,0,owned,N,stoveTop
tKSySJaJ3r,3_4,3_4,everyday,bottled,,N,cementWorking,working,Other,Other,Garbage,0,burned,2,0,rented,Y,stoveTop
09N2Mg4gwo,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Al Musa Hospital,Clinic,Other,1,sidewalk,4,0,owned,,stoveTop
zSWk6cj12t,moreThan10,moreThan10,everyday,bottled,,N,cementWorking,working,Al Musa Hospital,Other,Garbage,0,burned,5,1,owned,Y,stoveTop
4ND7qpLxaw,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Other,Other,Garbage,0,burned,1,0,rented,,cementStove-Ventilation
LRF9JbnDZD,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementPoor,working,Other Hospital,Other Hospital,Other,1,street,4,1,owned,Y,stoveTop
MG49i1UMBv,1_2,lessThan1,2-3AWeek,bottled,N,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,2,0,owned,N,stoveTop
grsSMHhZ5J,moreThan10,5_10,2-3AWeek,tap,N,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,4,2,owned,N,stoveTop
CEmzYr6zEm,moreThan10,moreThan10,2-3AWeek,tap,N,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,1,0,owned,N,stoveTop
BERJD0mCzG,lessThan1,lessThan1,,bottled,,N,cementPoor,working,Other,Other,Other,0,other,6,1,rented,,openfire-noVentilation
BERJD0mCzG,lessThan1,lessThan1,,bottled,,N,cementPoor,working,Other,Other,Other,0,other,6,1,rented,,openfire-noVentilation
BERJD0mCzG,lessThan1,lessThan1,,bottled,,N,cementPoor,working,Other,Other,Other,0,other,6,1,rented,,openfire-noVentilation
gNqBjSkise,moreThan10,moreThan10,Never,bottled,N,N,cementPoor,poor,Other Hospital,Other Hospital,Water,1,outside house,4,0,owned,N,stoveTop
CvgrhwGnrE,moreThan10,moreThan10,2-3AWeek,bottled,,Y,dirtPoor,working,Other Hospital,Other Hospital,Roads,1,street,4,0,owned,Y,stoveTop
QC8qLUCa0u,moreThan10,lessThan1,2-3AWeek,bottled,,Y,dirtPoor,working,Other Hospital,Other Hospital,Roads,1,street,2,0,owned,Y,stoveTop
tMq3sQYmw1,moreThan10,moreThan10,everyday,tap,Y,Y,cementPoor,working,Other Hospital,Other Hospital,Other,2,street,3,0,owned,,stoveTop
TzWTG0DliF,5_10,5_10,2-3AWeek,tap,Y,Y,cementWorking,working,Other Hospital,Dentist,Roads,1,street,2,0,owned,,stoveTop
lyqdzbhvaw,moreThan10,moreThan10,everyday,tap,N,N,cementPoor,poor,Other Hospital,Other Hospital,Other,1,street,1,0,rented,N,stoveTop
kdkq0620MB,5_10,5_10,everyday,bottled,N,Y,cementWorking,poor,Other,Other,Water,1,street,4,1,rented,N,stoveTop
MPFlAbSQCo,moreThan10,5_10,4-6AWeek,bottled,N,N,cementWorking,poor,Other,Other,Water,1,outside house,4,1,owned,N,stoveTop
AQLcDbrRG6,5_10,5_10,everyday,bottled,,N,cementWorking,poor,Clinic,Other,Other,1,street,3,0,owned,Y,stoveTop
gdv834oGOs,moreThan10,5_10,everyday,bottled,,N,,working,Other,Other,Other,1,street,3,0,owned,Y,stoveTop
t7fsbD9NSB,moreThan10,moreThan10,4-6AWeek,bottled,N,N,cementWorking,poor,Al Musa Hospital,Other,Water,1,outside house,8,1,owned,N,stoveTop
lTLOXuwKNN,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,1,other,5,2,rented,N,stoveTop
h94QS0y3hA,lessThan1,lessThan1,4-6AWeek,bottled,N,N,cementPoor,poor,Other,Other,Other,1,outside house,2,0,rented,N,stoveTop
9Af1u5l31B,1_2,1_2,everyday,bottled,Y,N,cementWorking,working,Other,Other,Other,1,street,5,2,rented,N,cementStove-Ventilation
PT4ZrgR3Y5,moreThan10,moreThan10,4-6AWeek,bottled,,N,cementWorking,poor,Al Musa Hospital,Other,Water,1,outside house,4,0,rented,Y,stoveTop
jukPXhkWGX,moreThan10,moreThan10,everyday,bottled,,N,cementWorking,working,Other,Clinic,Other,1,burned,4,0,owned,Y,stoveTop
LCJMaG87j2,5_10,1_2,everyday,,,N,cementWorking,poor,Clinic,Other,Other,1,other,4,4,owned,Y,stoveTop
U6PR86IoTM,moreThan10,moreThan10,everyday,bottled,,N,dirtPoor,poor,Other,Other,Other,1,other,2,0,owned,Y,cementStove-Ventilation
G4FM8JvI5a,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,poor,Al Musa Hospital,Other,Water,1,burned,5,0,owned,N,stoveTop
WP13pnvqDb,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,working,Other,Other,Water,1,outside house,3,1,rented,N,stoveTop
E7hApyOARn,moreThan10,moreThan10,4-6AWeek,bottled,N,N,cementPoor,poor,Other,Other,Other,1,other,5,0,owned,N,stoveTop
mqCRfYlioQ,moreThan10,moreThan10,4-6AWeek,bottled,N,N,cementWorking,poor,Other,Clinic,Other,1,burned,4,1,rented,N,stoveTop
IX5Y8bTlVV,moreThan10,moreThan10,everyday,bottled,Y,N,dirtPoor,poor,Other,Other,Roads,1,other,2,0,owned,,stoveTop
aFOCmTFdS2,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,burned,8,1,owned,N,stoveTop
hqQcLovvIQ,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,poor,Other,Other,Other,1,other,1,0,owned,N,cementStove-Ventilation
LoTW3rwpW5,moreThan10,moreThan10,everyday,bottled,Y,N,dirtWorking,working,Other,Other,Roads,1,other,8,2,owned,,stoveTop
aYhZypuZkI,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Other,Other,Roads,1,other,1,0,owned,,cementStove-Ventilation
BuVT74eW38,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Roads,1,other,2,0,rented,,cementStove-Ventilation
cxoABtL2VD,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,0,burned,1,0,owned,N,stoveTop
sFKVQV5JsG,moreThan10,moreThan10,2-3AWeek,tap,N,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,2,0,owned,N,stoveTop
ldgTh5iPAV,moreThan10,moreThan10,everyday,bottled,Y,N,dirtWorking,poor,Other,Other,Other,1,other,2,0,owned,,cementStove-Ventilation
JcrZEUBqa5,3_4,3_4,everyday,bottled,Y,N,cementWorking,poor,Other,Other,Roads,1,other,6,1,rented,,cementStove-Ventilation
QhjBGUr6uh,1_2,1_2,everyday,bottled,N,N,cementWorking,poor,Other,Other,Other,0,other,8,2,rented,N,stoveTop
qkcHAHEJHP,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Other,Other,Garbage,1,other,3,0,rented,,stoveTop
NAp5V3sM2u,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Other,Other,Other,1,other,3,0,rented,,cementStove-Ventilation
NAp5V3sM2u,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Other,Other,Other,1,other,3,0,rented,,cementStove-Ventilation
NAp5V3sM2u,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Other,Other,Other,1,other,3,0,rented,,cementStove-Ventilation
NAp5V3sM2u,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Other,Other,Other,1,other,3,0,rented,,cementStove-Ventilation
NAp5V3sM2u,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Other,Other,Other,1,other,3,0,rented,,cementStove-Ventilation
ULMFJI9UF3,5_10,5_10,everyday,bottled,N,N,cementWorking,poor,Other,Other,Other,0,burned,6,1,rented,N,cementStove-Ventilation
ihwQBtAhQB,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,7,1,owned,N,stoveTop
FF2haXc1wi,moreThan10,3_4,everyday,bottled,N,N,cementPoor,working,Other,Other,Other,1,other,4,1,owned,N,stoveTop
bCVtmd8QiX,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,7,1,owned,N,stoveTop
TnVqguHr1h,5_10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,1,other,1,0,rented,,cementStove-Ventilation
EptS6AVNGC,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,poor,Al Musa Hospital,Al Musa Hospital,Other,0,other,3,1,owned,N,stoveTop
AQqyxfvwUn,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,2,0,owned,N,stoveTop
PGvlc9fHsa,1_2,1_2,everyday,bottled,N,N,cementWorking,poor,Other,Other,Other,0,burned,7,1,owned,N,stoveTop
BEdisC0vEp,moreThan10,3_4,everyday,filtered,Y,N,cementPoor,poor,Other,Other,Other,1,other,3,1,owned,,stoveTop
HD5ZNhpU9t,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,burned,6,0,owned,N,cementStove-Ventilation
OdCbpvxQpa,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,poor,Al Musa Hospital,Al Musa Hospital,Garbage,0,burned,4,1,owned,N,stoveTop
vw3XmIJCqi,moreThan10,5_10,everyday,bottled,Y,N,cementPoor,poor,Al Musa Hospital,Other,Other,1,other,3,1,rented,,stoveTop
WOcZTcqKZf,moreThan10,moreThan10,,bottled,Y,N,cementPoor,poor,Other,Other,Other,1,other,6,0,rented,,cementStove-Ventilation
PBFeBuEkEg,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,burned,6,0,owned,N,stoveTop
OxmshG2gza,3_4,3_4,everyday,bottled,N,N,cementWorking,poor,Other,Other,Other,0,burned,1,0,rented,N,stoveTop
oXgIk5A6Og,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Other,Other,Other,1,other,5,2,owned,Y,stoveTop
YyC5CGJlIi,moreThan10,moreThan10,everyday,bottled,,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,0,burned,9,1,owned,Y,stoveTop
sOMNxJmbJA,moreThan10,moreThan10,everyday,tap,,Y,dirtPoor,poor,Clinic,Clinic,Other,1,outside house,7,0,owned,Y,
4JOY7xtGuD,moreThan10,moreThan10,4-6AWeek,bottled,,Y,cementWorking,working,Clinic,Other,Other,1,sidewalk,4,1,owned,Y,stoveTop
iD8oDfHBP3,moreThan10,moreThan10,4-6AWeek,bottled,,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,1,sidewalk,5,1,owned,Y,stoveTop
KFLFBOJL0n,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Roads,1,street,3,0,owned,Y,stoveTop
G0aCzRgtaX,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,poor,Clinic,Other,Other,1,street,3,1,rented,Y,stoveTop
m1px8DPP9U,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Other,Other,Other,1,other,2,0,owned,N,stoveTop
m1px8DPP9U,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Other,Other,Other,1,other,2,0,owned,N,stoveTop
PUwYUOvHh1,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,poor,Clinic,Other,Other,1,street,1,0,owned,Y,stoveTop
qcFE8ew2Gl,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,working,Clinic,Other,Other,1,street,6,2,owned,Y,stoveTop
1EZDD2p1mE,moreThan10,moreThan10,everyday,bottled,N,Y,cementWorking,poor,Al Musa Hospital,Other,Other,1,street,1,0,rented,N,cementStove-Ventilation
hElDYCLF35,moreThan10,3_4,,,,,,,Other,Other,Other,0,other,4,0,,,
hElDYCLF35,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Al Musa Hospital,Other,Other,1,other,8,1,owned,N,stoveTop
sbiEYHoHxc,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Other,Other,Other,1,other,1,0,owned,N,cementStove-Ventilation
dMlsyeyLUv,moreThan10,moreThan10,everyday,tap,Y,Y,dirtPoor,poor,Other,Other,Other,1,street,1,0,owned,,cementStove-Ventilation
FbR2saio4Y,lessThan1,lessThan1,everyday,bottled,N,Y,cementPoor,poor,Other Hospital,Other,Other,1,street,3,1,owned,N,stoveTop
oGhYSoYbwF,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,1,other,1,0,owned,Y,stoveTop
nClO8LmeSt,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Al Musa Hospital,Other,Other,2,street,2,0,owned,Y,cementStove-Ventilation
xbjy0G4jbH,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,poor,Al Musa Hospital,Other,Other,1,other,8,0,owned,Y,stoveTop
q6fGDGx1m0,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Garbage,1,street,7,1,owned,Y,stoveTop
T9zCxMC9Uh,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,poor,Al Musa Hospital,Other,Other,1,street,4,1,owned,Y,stoveTop
2vdn1gQeE8,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Other,Other,Other,1,street,1,0,rented,N,cementStove-Ventilation
3sR2uPDSmo,lessThan1,lessThan1,everyday,bottled,,Y,cementPoor,poor,Other,Other,Other,1,other,2,0,rented,Y,cementStove-Ventilation
fB0MtwTnHy,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,poor,Al Musa Hospital,Other,Other,1,other,8,1,owned,Y,cementStove-Ventilation
J9jNRoeJNG,moreThan10,3_4,everyday,bottled,N,Y,cementWorking,poor,Al Musa Hospital,Other,Other,1,other,3,1,owned,N,stoveTop
f9Y7XJGEHN,moreThan10,moreThan10,everyday,bottled,N,Y,dirtWorking,poor,Al Musa Hospital,Al Musa Hospital,Other,1,other,5,1,owned,N,stoveTop
Z1CFUDhYnK,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Al Musa Hospital,Other,Other,1,street,5,0,owned,N,stoveTop
kC1A0BfSDf,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Al Musa Hospital,Other,Other,0,other,3,0,owned,N,stoveTop
CeYZ82KTuN,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,1,other,5,0,owned,,cementStove-Ventilation
CeYZ82KTuN,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,1,other,5,0,owned,,cementStove-Ventilation
nZnyDHTGbZ,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Al Musa Hospital,Other,Other,1,other,5,0,owned,N,stoveTop
abWSnCH9pn,moreThan10,moreThan10,,,,,,working,Other,Other,Other,0,other,4,0,rented,,cementStove-Ventilation
B0wE8kumS0,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,1,other,3,0,owned,N,stoveTop
J5xhf5Ajt0,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Dentist,Other,1,outside house,2,0,owned,Y,stoveTop
VAoxHyk4Kt,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,poor,Other Hospital,Dentist,Other,1,other,2,0,owned,,stoveTop
kkBFV7QoZz,moreThan10,moreThan10,everyday,tap,Y,Y,dirtPoor,poor,Other Hospital,Dentist,Other,1,other,1,0,owned,,stoveTop
EbvZXKjFQh,moreThan10,moreThan10,everyday,tap,,Y,cementWorking,working,Other Hospital,Dentist,Other,1,other,3,0,owned,Y,stoveTop
lYbHFnd6MC,3_4,1_2,Never,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,4,1,rented,Y,stoveTop
pnuQDW5ja3,moreThan10,moreThan10,Never,tap,,Y,cementWorking,poor,Other Hospital,Dentist,Water,1,street,6,0,owned,Y,cementStove-Ventilation
ZdJRs16hdj,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,3,0,rented,Y,stoveTop
FFqM22pSdS,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Roads,2,street,2,0,owned,Y,stoveTop
SWA8hHNaAw,3_4,3_4,1AWeek,tap,,Y,cementWorking,working,Other Hospital,Dentist,Water,2,street,2,0,rented,Y,stoveTop
SWA8hHNaAw,3_4,3_4,1AWeek,tap,,Y,cementWorking,working,Other Hospital,Dentist,Water,2,street,2,0,rented,Y,stoveTop
SWA8hHNaAw,3_4,3_4,1AWeek,tap,,Y,cementWorking,working,Other Hospital,Dentist,Water,2,street,2,0,rented,Y,stoveTop
SWA8hHNaAw,3_4,3_4,1AWeek,tap,,Y,cementWorking,working,Other Hospital,Dentist,Water,2,street,2,0,rented,Y,stoveTop
SWA8hHNaAw,3_4,3_4,1AWeek,tap,,Y,cementWorking,working,Other Hospital,Dentist,Water,2,street,2,0,rented,Y,stoveTop
SWA8hHNaAw,3_4,3_4,1AWeek,tap,,Y,cementWorking,working,Other Hospital,Dentist,Water,2,street,2,0,rented,Y,stoveTop
SWA8hHNaAw,3_4,3_4,1AWeek,tap,,Y,cementWorking,working,Other Hospital,Dentist,Water,2,street,2,0,rented,Y,stoveTop
IyDMQckkm0,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other,Dentist,Water,1,street,1,0,owned,Y,stoveTop
yBu0fD3DDE,moreThan10,moreThan10,Never,bottled,,Y,dirtPoor,working,Other Hospital,Dentist,Water,1,street,1,0,owned,Y,stoveTop
sY5QIcxITK,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,1,0,owned,Y,stoveTop
qBvhMVZNPR,5_10,5_10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,2,0,owned,Y,stoveTop
ZOX3HPoigU,3_4,3_4,2-3AWeek,tap,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,2,1,rented,,stoveTop
KclEfgh6ZO,3_4,3_4,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,3,1,owned,Y,stoveTop
wVtKDoaMNh,5_10,3_4,2-3AWeek,filtered,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,3,0,owned,,stoveTop
qiR7wn0Lda,1_2,1_2,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,3,0,owned,Y,stoveTop
5dy4GTGZC0,1_2,1_2,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,3,0,rented,Y,stoveTop
MTU8A9HStX,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,5,1,owned,Y,stoveTop
lExtsaCSOs,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,5,0,owned,Y,stoveTop
GnNKjGUfF0,moreThan10,moreThan10,2-3AWeek,filtered,,Y,cementPoor,working,Other Hospital,Dentist,Water,1,street,4,0,owned,Y,stoveTop
930qqHzfHn,5_10,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Other,2,street,3,0,rented,Y,stoveTop
alJlfUns6p,3_4,1_2,1AWeek,bottled,,Y,cementPoor,poor,Other Hospital,Dentist,Water,1,street,3,0,rented,Y,stoveTop
a90BKLx4JB,moreThan10,5_10,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Water,2,street,4,1,rented,Y,stoveTop
Rzfx1b4FGC,moreThan10,moreThan10,4-6AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Other,2,street,4,0,owned,Y,stoveTop
iW7d0ooOJ6,moreThan10,moreThan10,4-6AWeek,bottled,,Y,cementWorking,,Other Hospital,Dentist,Other,2,street,4,0,owned,Y,
iW7d0ooOJ6,moreThan10,moreThan10,4-6AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Other,2,street,3,0,owned,Y,stoveTop
m1ouJ1SIKX,5_10,1_2,4-6AWeek,bottled,,Y,cementPoor,working,Other Hospital,Dentist,Other,2,street,3,0,owned,Y,stoveTop
aHcpUfVE1A,moreThan10,lessThan1,4-6AWeek,bottled,,Y,cementPoor,working,Other Hospital,Dentist,Other,2,street,2,0,owned,Y,stoveTop
LpwagdtNB4,moreThan10,moreThan10,4-6AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Other,2,street,2,0,rented,Y,stoveTop
gFI9hiYs9g,lessThan1,lessThan1,4-6AWeek,bottled,Y,Y,cementWorking,working,Other Hospital,Dentist,Other,2,street,4,2,rented,,stoveTop
nsVRCFkP9p,moreThan10,moreThan10,4-6AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Other,2,street,4,2,owned,Y,stoveTop
x5Lphhwn0F,moreThan10,moreThan10,4-6AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Other,2,street,2,0,owned,Y,stoveTop
FrrUfRV6gv,3_4,3_4,2-3AWeek,bottled,,Y,,,Other Hospital,Dentist,Other,1,other,4,0,,Y,
FrrUfRV6gv,3_4,3_4,2-3AWeek,bottled,,Y,cementWorking,poor,Other Hospital,Dentist,Other,1,street,2,0,owned,Y,stoveTop
fMqF0p8MnZ,1_2,1_2,2-3AWeek,filtered,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,2,0,owned,Y,stoveTop
fMqF0p8MnZ,1_2,1_2,2-3AWeek,filtered,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,2,0,owned,Y,stoveTop
fMqF0p8MnZ,1_2,1_2,2-3AWeek,filtered,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,2,0,owned,Y,stoveTop
0LdBydPEYJ,moreThan10,moreThan10,1AWeek,filtered,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,6,0,owned,Y,stoveTop
FaIoWFscnc,moreThan10,1_2,4-6AWeek,bottled,,N,dirtWorking,working,Other,Clinic,Water,2,street,5,2,owned,Y,stoveTop
FaIoWFscnc,moreThan10,1_2,4-6AWeek,bottled,,N,dirtWorking,working,Other,Clinic,Water,2,street,5,2,owned,Y,stoveTop
FaIoWFscnc,moreThan10,1_2,4-6AWeek,bottled,,N,dirtWorking,working,Other,Clinic,Water,2,street,5,2,owned,Y,stoveTop
FaIoWFscnc,moreThan10,1_2,4-6AWeek,bottled,,N,dirtWorking,working,Other,Clinic,Water,2,street,5,2,owned,Y,stoveTop
FaIoWFscnc,moreThan10,1_2,4-6AWeek,bottled,,N,dirtWorking,working,Other,Clinic,Water,2,street,5,2,owned,Y,stoveTop
FjaFQic2fZ,5_10,5_10,everyday,filtered,,Y,dirtPoor,poor,Other Hospital,Clinic,Other,2,other,1,0,,Y,stoveTop
