,objectId,yearsLivedinThisHouse,waterAccess,typeofWaterdoyoudrink,latrineAccess,conditionoFloorinyourhouse,conditionoRoofinyourhouse,medicalproblemswheredoyougo,dentalproblemswheredoyougo,biggestproblemofcommunity,timesperweektrashcollected,wheretrashleftbetweenpickups,numberofIndividualsLivingintheHouse,numberofChildrenLivinginHouseUndertheAgeof5,houseownership,bathroomAccess
3612,eTNXWXRzv6,moreThan10,4-6AWeek,bottled,,cementWorking,working,Other,Other,Garbage,1-2,street,4,0,owned,Y
3613,LcKUWk7MjD,moreThan10,4-6AWeek,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,3,1,owned,Y
3614,tPZnGhi5CT,moreThan10,4-6AWeek,,N,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,1,0,owned,N
3615,HYmREzgBI5,moreThan10,4-6AWeek,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,5,1,owned,Y
3616,fOUYIpUrzW,moreThan10,everyday,bottled,,cementWorking,working,Clinic,Other Hospital,Other,1-2,outside house,5,1,owned,Y
3617,TVfMJ9hNbq,3-4,2-3AWeek,bottled,Y,cementWorking,working,Other,Other,Health,0,burned,3,1,owned,
3618,QjKFhIOAW3,5-10,4-6AWeek,bottled,,cementPoor,working,Al Musa Hospital,Other,Other,1-2,burned,2,0,owned,Y
3619,lAqxEoBgk9,moreThan10,everyday,bottled,,cementPoor,poor,Other,Other,Roads,1-2,other,5,0,owned,Y
3620,o9TPLLRAN1,lessThan1,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Other,Health,1-2,outside house,4,1,rented,Y
3621,Gl6j5McvZR,moreThan10,4-6AWeek,bottled,,cementWorking,working,Other,Other,Other,1-2,burned,2,0,owned,Y
3622,FfXX5E4exc,5-10,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Other,Garbage,0,burned,4,0,owned,Y
3623,wZvEdqn6GV,lessThan1,2-3AWeek,bottled,Y,cementWorking,working,Other,Other,Lighting,1-2,other,4,2,rented,
3624,4cAeRFO1rt,5-10,everyday,bottled,,cementWorking,working,Other,Other,Roads,0,other,4,0,owned,Y
3625,RWAfTpvfGC,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Roads,0,other,6,0,owned,Y
3626,9wewovGjfx,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Clinic,Roads,1-2,outside house,3,0,owned,Y
3627,Bgwv2pCdo8,lessThan1,everyday,bottled,,cementWorking,working,Al Musa Hospital,Other,Unemployment,1-2,outside house,2,0,owned,Y
3628,Gyt4HCmhCU,lessThan1,2-3AWeek,bottled,,cementWorking,working,Other,Other,Lighting,1-2,outside house,2,0,owned,Y
3629,HD3nqHolcA,moreThan10,2-3AWeek,bottled,,cementPoor,poor,Other,Other,Other,1-2,other,6,1,owned,Y
3630,b2DnH8t01e,moreThan10,everyday,bottled,,cementPoor,poor,Other,Other,Roads,1-2,other,2,0,owned,Y
3631,QaaG9ZRMME,moreThan10,4-6AWeek,bottled,N,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,4,0,owned,N
3632,cvVEbVkORu,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other,Other,Health,1-2,street,1,0,owned,Y
3633,OXUvDv9fKB,lessThan1,everyday,bottled,,cementWorking,working,Other,Other,Roads,1-2,other,5,1,rented,Y
3634,Qm09UZCCa6,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other,Other,Unemployment,1-2,street,4,0,owned,Y
3635,gzZJkMmW3l,moreThan10,everyday,bottled,Y,cementPoor,working,Other,Other,Roads,1-2,other,3,0,owned,
3636,reIEbsmM7Z,3-4,1AWeek,bottled,,dirtPoor,working,Other Hospital,Other,Other,1-2,street,3,0,owned,Y
3637,reIEbsmM7Z,3-4,1AWeek,bottled,,dirtPoor,working,Other Hospital,Other,Other,1-2,street,3,0,owned,Y
3638,2ZkLxOZwDF,moreThan10,4-6AWeek,bottled,,cementWorking,working,Other,Al Musa Hospital,Garbage,1-2,street,2,0,owned,Y
3639,T23WrceFX1,lessThan1,2-3AWeek,bottled,N,dirtPoor,working,Other Hospital,Other,Other,1-2,street,3,0,owned,N
3640,T23WrceFX1,lessThan1,2-3AWeek,bottled,N,dirtPoor,working,Other Hospital,Other,Other,1-2,street,3,0,owned,N
3641,T23WrceFX1,lessThan1,2-3AWeek,bottled,N,dirtPoor,working,Other Hospital,Other,Other,1-2,street,3,0,owned,N
3642,2co03RopFw,moreThan10,4-6AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,5,0,owned,
3643,fRnR4TELLl,moreThan10,2-3AWeek,filtered,,cementPoor,working,Other Hospital,Other,Other,1-2,street,1,0,owned,
3644,fRnR4TELLl,moreThan10,2-3AWeek,filtered,,cementPoor,working,Other Hospital,Other,Other,1-2,street,1,0,owned,
3645,fRnR4TELLl,moreThan10,2-3AWeek,filtered,,cementPoor,working,Other Hospital,Other,Other,1-2,street,1,0,owned,
3646,HaUUbixKxA,3-4,2-3AWeek,tap,N,cementWorking,working,Other Hospital,Clinic,Roads,1-2,street,5,0,owned,N
3647,r3x0XDmtWv,1-2,4-6AWeek,tap,,cementWorking,working,Clinic,Clinic,Roads,1-2,street,4,0,owned,Y
3648,yWfopkrCQg,5-10,1AMonth,tap,,cementPoor,working,Other Hospital,Clinic,Lighting,1-2,street,2,0,owned,Y
3649,yWfopkrCQg,5-10,1AMonth,tap,,cementPoor,working,Other Hospital,Clinic,Lighting,1-2,street,2,0,owned,Y
3650,yWfopkrCQg,5-10,1AMonth,tap,,cementPoor,working,Other Hospital,Clinic,Lighting,1-2,street,2,0,owned,Y
3651,yWfopkrCQg,5-10,1AMonth,tap,,cementPoor,working,Other Hospital,Clinic,Lighting,1-2,street,2,0,owned,Y
3652,yWfopkrCQg,5-10,1AMonth,tap,,cementPoor,working,Other Hospital,Clinic,Lighting,1-2,street,2,0,owned,Y
3653,yWfopkrCQg,5-10,1AMonth,tap,,cementPoor,working,Other Hospital,Clinic,Lighting,1-2,street,2,0,owned,Y
3654,f4Dya7WGTF,1-2,2-3AWeek,tap,Y,cementWorking,working,Clinic,Dentist,Roads,1-2,other,4,0,owned,
3655,f4Dya7WGTF,1-2,2-3AWeek,tap,Y,cementWorking,working,Clinic,Dentist,Roads,1-2,other,4,0,owned,
3656,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3657,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3658,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3659,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3660,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3661,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3662,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3663,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3664,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3665,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3666,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3667,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3668,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3669,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3670,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3671,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3672,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3673,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3674,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3675,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3676,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3677,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3678,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3679,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3680,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3681,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3682,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3683,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3684,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3685,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3686,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3687,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3688,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3689,Km6eme7f3f,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Dentist,Other,1-2,street,1,0,owned,Y
3690,3TIROqg6mq,moreThan10,4-6AWeek,bottled,Y,dirtWorking,poor,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,6,1,owned,
3691,ddBmHOcDDk,5-10,4-6AWeek,bottled,N,cementPoor,working,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,2,0,rented,N
3692,nQTnqVJXPK,moreThan10,4-6AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,2,0,owned,
3693,fw6lEdfE2X,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Roads,1-2,other,3,0,owned,Y
3694,Ca5muaE948,moreThan10,4-6AWeek,bottled,,cementWorking,working,Other Hospital,Other,Roads,1-2,burned,2,0,owned,Y
3695,PqxTQVEY6e,3-4,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,sidewalk,1,0,rented,Y
3696,00kWGGn4h2,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Roads,1-2,other,5,0,owned,Y
3697,AVxHgAFxFw,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other,Other,Roads,1-2,outside house,3,0,owned,Y
3698,c5QSRSljTT,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other,Al Musa Hospital,Garbage,1-2,sidewalk,3,0,rented,Y
3699,qtEysDVQOV,moreThan10,2-3AWeek,bottled,,cementWorking,poor,Clinic,Other,Roads,1-2,burned,5,0,owned,Y
3700,z8amvuyb1t,moreThan10,everyday,bottled,,cementPoor,poor,Other,Other,Roads,1-2,other,4,1,owned,Y
3701,6vN90WtwdY,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other,Other,Roads,1-2,outside house,3,1,owned,Y
3702,nmx0v0bbMP,5-10,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,sidewalk,3,2,rented,Y
3703,56xWtUhdGg,3-4,everyday,bottled,,cementPoor,working,Other,Other,Roads,1-2,other,4,1,owned,Y
3704,qkL9waFQic,5-10,2-3AWeek,bottled,,dirtPoor,working,Other,Other,Roads,1-2,outside house,4,0,owned,Y
3705,pSs3rEpTqU,moreThan10,everyday,bottled,,cementWorking,working,Al Musa Hospital,Other,Roads,1-2,other,5,2,owned,Y
3706,2fqmtfAdOM,moreThan10,2-3AWeek,bottled,N,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,1,0,rented,N
3707,djPr4GDhRy,1-2,2-3AWeek,bottled,,cementWorking,,Other,Other,Roads,0,other,2,0,rented,Y
3708,FSiNi7vnTt,moreThan10,everyday,bottled,,cementPoor,poor,Other,Other,Roads,1-2,other,4,0,owned,Y
3709,cxU2Vvxzuh,moreThan10,2-3AWeek,bottled,N,dirtPoor,poor,Ramon Santana Hospital,Other,Other,1-2,other,5,0,owned,N
3710,uDMFKUAb64,1-2,everyday,bottled,,cementPoor,poor,Other,Other,Roads,1-2,other,4,1,owned,Y
3711,6SSZHgbz00,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Al Musa Hospital,Other,Other,1-2,outside house,2,0,rented,Y
3712,kP6IasKzl8,5-10,,bottled,Y,,poor,Other Hospital,Other Hospital,Other,1-2,outside house,4,2,owned,
3713,ueE1InAd54,1-2,2-3AWeek,,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,5,1,rented,Y
3714,u0hSuBK1cc,moreThan10,everyday,bottled,,cementPoor,poor,Al Musa Hospital,Other,Garbage,1-2,other,7,1,owned,Y
3715,j6S8Gsr26X,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Al Musa Hospital,Clinic,Roads,1-2,outside house,2,0,owned,Y
3716,fULNNPCh6s,moreThan10,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,sidewalk,5,1,owned,Y
3717,BxHNbRBTuW,3-4,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,sidewalk,2,0,rented,Y
3718,QfDQnbG8P6,3-4,4-6AWeek,bottled,,cementWorking,working,Other,Al Musa Hospital,Garbage,1-2,street,3,1,rented,Y
3719,66mgSHALmn,3-4,2-3AWeek,bottled,Y,cementPoor,working,Al Musa Hospital,Al Musa Hospital,Other,1-2,outside house,4,0,owned,
3720,QvjbZgWtdi,5-10,2-3AWeek,bottled,,cementWorking,working,Other,Other,Unemployment,1-2,outside house,6,2,owned,Y
3721,ZBWnxQ0A3B,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Roads,1-2,other,4,0,owned,Y
3722,szpl35vLDR,moreThan10,2-3AWeek,bottled,,cementPoor,working,Al Musa Hospital,Other,Roads,1-2,outside house,4,0,owned,Y
3723,MIpUgzdwpz,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other Hospital,Other,Unemployment,1-2,outside house,2,0,owned,Y
3724,fmiur4ZkP6,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Roads,1-2,other,4,0,owned,Y
3725,dezaqDxOkR,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other Hospital,Other,Unemployment,1-2,outside house,3,1,owned,Y
3726,61kbTcSoYR,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other,Other,Unemployment,1-2,outside house,5,0,owned,Y
3727,Uq9dEFipSb,3-4,4-6AWeek,bottled,,cementWorking,working,Clinic,Other,Other,1-2,street,3,1,owned,Y
3728,xPreJ1cStf,5-10,2-3AWeek,bottled,Y,cementWorking,poor,Al Musa Hospital,Other,Other,1-2,outside house,4,2,owned,Y
3729,PlQFpEBFM2,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Lighting,1-2,outside house,4,2,owned,
3730,0iJ0G7opDR,moreThan10,everyday,tap,,cementPoor,working,Clinic,Other Hospital,Other,1-2,other,3,0,owned,Y
3731,7T6DWRFQVO,moreThan10,1AWeek,bottled,,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,street,6,0,owned,Y
3732,nmy3tSyZgf,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other,Health,1-2,outside house,3,1,owned,N
3733,OGnrdMCS40,moreThan10,everyday,bottled,,cementPoor,working,Other,Other Hospital,Delinquents,1-2,other,1,0,owned,Y
3734,6AUkxCZAdX,3-4,2-3AWeek,bottled,Y,dirtPoor,working,Other,Other,Roads,1-2,outside house,3,0,owned,Y
3735,6AUkxCZAdX,3-4,2-3AWeek,bottled,Y,dirtPoor,working,Other,Other,Roads,1-2,outside house,3,0,owned,Y
3736,6AUkxCZAdX,3-4,2-3AWeek,bottled,Y,dirtPoor,working,Other,Other,Roads,1-2,outside house,3,0,owned,Y
3737,6AUkxCZAdX,3-4,2-3AWeek,bottled,Y,dirtPoor,working,Other,Other,Roads,1-2,outside house,3,0,owned,Y
3738,Yj6HHBF7Ei,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Clinic,Other,1-2,other,1,1,rented,Y
3739,e3hHE7mqD7,moreThan10,,bottled,,cementWorking,,Other Hospital,Clinic,Other,1-2,other,3,0,rented,Y
3740,65bx3GvULP,5-10,Never,tap,,cementWorking,working,Other Hospital,Dentist,Water,1-2,outside house,3,1,owned,Y
3741,URfJ6i5Vwx,3-4,4-6AWeek,tap,,cementWorking,poor,Other Hospital,Other Hospital,Lighting,1-2,street,4,0,owned,Y
3742,URfJ6i5Vwx,3-4,4-6AWeek,tap,,cementWorking,poor,Other Hospital,Other Hospital,Lighting,1-2,street,4,0,owned,Y
3743,ubyhPEvZKH,5-10,everyday,bottled,,cementWorking,working,Clinic,Clinic,Other,1-2,other,4,1,rented,Y
3744,WVWc17rWNc,5-10,2-3AWeek,bottled,,cementWorking,working,Clinic,Clinic,Water,3-5,other,2,0,rented,Y
3745,EYDwL3DXH6,moreThan10,1AWeek,bottled,,cementWorking,poor,Other Hospital,Other Hospital,Water,1-2,street,3,0,owned,Y
3746,EYDwL3DXH6,moreThan10,1AWeek,bottled,,cementWorking,poor,Other Hospital,Other Hospital,Water,1-2,street,3,0,owned,Y
3747,ULwN6CkmFz,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Health,1-2,outside house,4,0,owned,
3748,b6zI96gjzn,5-10,4-6AWeek,bottled,,cementWorking,working,Clinic,Clinic,Other,1-2,other,4,1,owned,Y
3749,0udFcJpTmN,moreThan10,everyday,bottled,Y,cementPoor,poor,Other,Other,Roads,1-2,other,2,0,owned,
3750,124FPChjUt,5-10,2-3AWeek,bottled,,cementWorking,working,Clinic,Clinic,Water,1-2,street,3,0,rented,Y
3751,124FPChjUt,5-10,2-3AWeek,bottled,,cementWorking,working,Clinic,Clinic,Water,1-2,street,3,0,rented,Y
3752,124FPChjUt,5-10,2-3AWeek,bottled,,cementWorking,working,Clinic,Clinic,Water,1-2,street,3,0,rented,Y
3753,124FPChjUt,5-10,2-3AWeek,bottled,,cementWorking,working,Clinic,Clinic,Water,1-2,street,3,0,rented,Y
3754,0vSlSneWdZ,5-10,4-6AWeek,bottled,,cementWorking,working,Other Hospital,Clinic,Other,1-2,outside house,1,1,rented,Y
3755,UI3bFhL61H,moreThan10,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Other,Unemployment,1-2,street,3,1,owned,Y
3756,SgSlOp9Bdv,moreThan10,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Other,Lighting,0,other,1,0,owned,Y
3757,JAp7q6p7gc,moreThan10,Never,bottled,,cementWorking,poor,Clinic,Other Hospital,Roads,1-2,street,2,0,owned,Y
3758,JAp7q6p7gc,moreThan10,Never,bottled,,cementWorking,poor,Clinic,Other Hospital,Roads,1-2,street,2,0,owned,Y
3759,JAp7q6p7gc,moreThan10,Never,bottled,,cementWorking,poor,Clinic,Other Hospital,Roads,1-2,street,2,0,owned,Y
3760,EGUzEolsCf,lessThan1,everyday,bottled,,cementWorking,working,Clinic,Clinic,Other,3-5,other,4,1,rented,Y
3761,RgGO746Ffv,1-2,1AWeek,bottled,,cementWorking,,Clinic,Other,Water,1-2,outside house,2,0,owned,Y
3762,z9yINyC8XB,lessThan1,2-3AWeek,bottled,,dirtPoor,poor,Clinic,Clinic,Other,1-2,other,4,1,rented,Y
3763,QzMtGxkCcz,moreThan10,1AWeek,bottled,,cementPoor,working,Other Hospital,Other,Roads,1-2,outside house,2,0,owned,Y
3764,YU7vXFPDQ7,3-4,1AWeek,tap,Y,dirtPoor,poor,Other Hospital,Other Hospital,Garbage,1-2,sidewalk,2,1,owned,
3765,J0y4cnpAIp,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other,Other,Lighting,1-2,street,5,0,owned,Y
3766,OTUSVkabLP,1-2,everyday,bottled,,cementWorking,working,Clinic,Clinic,Other,3-5,other,4,1,rented,Y
3767,aKfEHelh9G,5-10,2-3AWeek,bottled,,cementWorking,,Clinic,Clinic,Other,1-2,outside house,5,3,owned,Y
3768,tl1RWbhowf,5-10,2-3AWeek,bottled,,cementWorking,working,Other Hospital,Clinic,Water,1-2,outside house,4,0,owned,Y
3769,N9ejsAoXE2,moreThan10,4-6AWeek,bottled,,cementPoor,poor,Other Hospital,Other,Water,1-2,street,3,0,rented,Y
3770,6vUEg16CKy,3-4,2-3AWeek,bottled,,cementWorking,working,Other Hospital,Clinic,Other,3-5,outside house,2,0,rented,Y
3771,G9iKITzcpB,moreThan10,4-6AWeek,bottled,,cementWorking,,Other,Other Hospital,Other,1-2,other,5,0,owned,Y
3772,SYchnh6aN6,3-4,1AWeek,bottled,,cementWorking,working,Clinic,Clinic,Water,1-2,street,3,1,rented,Y
3773,WdpzF1OSHv,5-10,1AWeek,bottled,,cementWorking,poor,Other Hospital,Other Hospital,Water,1-2,street,3,0,owned,Y
3774,xDsvcTvQpS,lessThan1,1AWeek,bottled,,cementWorking,working,Other Hospital,Other Hospital,Water,1-2,outside house,2,0,owned,Y
3775,JlEypnEEOC,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Water,1-2,street,3,0,rented,N
3776,VsBMlWt6nn,lessThan1,4-6AWeek,bottled,,cementWorking,working,Other Hospital,Other Hospital,Other,1-2,other,3,0,owned,Y
3777,1FXfjDzUSb,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other Hospital,Clinic,Water,1-2,street,4,1,owned,Y
3778,AGFEdr4rKT,5-10,2-3AWeek,bottled,,dirtPoor,poor,Other,Other,Other,1-2,outside house,1,0,owned,Y
3779,O54HekJmUW,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Al Musa Hospital,Other,Health,0,burned,8,2,rented,
3780,09tE7UutSq,moreThan10,1AMonth,bottled,,cementWorking,poor,Clinic,Other Hospital,Water,1-2,street,2,0,owned,Y
3781,qB86Qn4M9g,moreThan10,everyday,bottled,,cementWorking,working,Other Hospital,Clinic,Other,6-8,street,4,2,owned,Y
3782,fZTPr1cQhG,moreThan10,everyday,bottled,,cementWorking,working,Ramon Santana Hospital,Other,Other,1-2,other,3,0,owned,Y
3783,czTDNIjZvl,moreThan10,2-3AWeek,bottled,,cementPoor,working,Other,Other,Roads,0,other,4,2,owned,Y
3784,4CPqdqYtXz,3-4,everyday,bottled,,cementWorking,working,Other Hospital,Clinic,Other,1-2,other,1,0,rented,Y
3785,m7euCHXtUd,5-10,2-3AWeek,bottled,,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,outside house,7,0,owned,Y
3786,ZNZVDEgkD6,moreThan10,4-6AWeek,tap,Y,cementPoor,working,Other Hospital,Other Hospital,Other,1-2,outside house,1,0,rented,N
3787,H30tEiBcfD,lessThan1,2-3AWeek,tap,Y,cementPoor,poor,Other Hospital,Other Hospital,Roads,1-2,street,1,0,rented,
3788,4jPLXrkCdB,moreThan10,4-6AWeek,bottled,Y,cementWorking,working,Other Hospital,Clinic,Other,3-5,other,3,0,owned,N
3789,RpJvac9oSU,1-2,1AWeek,bottled,,cementWorking,poor,Other Hospital,Clinic,Water,1-2,street,7,1,rented,Y
3790,v5ei7yqc1X,1-2,2-3AWeek,bottled,,cementPoor,working,Other Hospital,Clinic,Other,1-2,other,4,2,rented,Y
3791,qmu1RExHE3,lessThan1,2-3AWeek,tap,Y,cementWorking,working,Other Hospital,Other Hospital,Water,6-8,other,4,1,rented,
3792,CrgaCSNKQs,moreThan10,1AMonth,bottled,,cementPoor,working,Other Hospital,Clinic,Other,1-2,other,4,1,rented,Y
3793,NMb7rwBnpD,moreThan10,2-3AWeek,bottled,Y,dirtPoor,poor,Other Hospital,Clinic,Water,1-2,other,5,0,rented,N
3794,NMb7rwBnpD,moreThan10,2-3AWeek,bottled,Y,dirtPoor,poor,Other Hospital,Clinic,Water,1-2,other,5,0,rented,N
3795,NMb7rwBnpD,moreThan10,2-3AWeek,bottled,Y,dirtPoor,poor,Other Hospital,Clinic,Water,1-2,other,5,0,rented,N
3796,NMb7rwBnpD,moreThan10,2-3AWeek,bottled,Y,dirtPoor,poor,Other Hospital,Clinic,Water,1-2,other,5,0,rented,N
3797,NMb7rwBnpD,moreThan10,2-3AWeek,bottled,Y,dirtPoor,poor,Other Hospital,Clinic,Water,1-2,other,5,0,rented,N
3798,FMqvZOE6b4,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Other,Other,1-2,other,4,0,owned,Y
3799,xy7Fyv6rFm,lessThan1,everyday,bottled,,cementWorking,working,Clinic,Clinic,Other,1-2,other,3,1,rented,Y
3800,u7sWPAPSeI,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other Hospital,Other,Roads,3-5,other,4,1,owned,Y
3801,AHpt7gwphr,5-10,2-3AWeek,bottled,,cementWorking,working,Other Hospital,Clinic,Other,1-2,other,4,0,owned,Y
3802,g50Sq4Aduy,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other Hospital,Other,Water,1-2,street,3,0,owned,Y
3803,ex8C1rYj8l,moreThan10,4-6AWeek,tap,Y,cementPoor,poor,Clinic,Other,Other,1-2,street,2,0,owned,
3804,Fjtt4QCOi5,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other Hospital,Clinic,Other,1-2,outside house,2,0,owned,Y
3805,Fjtt4QCOi5,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other Hospital,Clinic,Other,1-2,outside house,2,0,owned,Y
3806,Fjtt4QCOi5,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other Hospital,Clinic,Other,1-2,outside house,2,0,owned,Y
3807,Fjtt4QCOi5,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other Hospital,Clinic,Other,1-2,outside house,2,0,owned,Y
